Arrest,Beat,Block,Case Number,Community Area,Date,Description,District,Domestic,FBI Code,ID,Iucr,Latitude,Location Description,Location,Longitude,Number of Records,Primary Type,Updated On,Ward,X Coordinate,Y Coordinate,Year
False,412,088XX S RIDGELAND AVE,HZ484005,48,2016-10-21 22:00:00,TO PROPERTY,4,False,14,10725328,1310,41.73446193,APARTMENT,"(41.73446193, -87.581668404)",-87.581668404,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,8,1189410,1846725,2016
False,815,050XX S KILPATRICK AVE,HZ483933,56,2016-10-21 22:15:00,DOMESTIC BATTERY SIMPLE,8,True,08B,10725329,486,41.801482447,APARTMENT,"(41.801482447, -87.740543475)",-87.740543475,1,BATTERY,10-Feb-18 3:50:01 PM,23,1145878,1870808,2016
True,2512,021XX N MERRIMAC AVE,HZ484050,19,2016-10-22 01:37:00,DOMESTIC BATTERY SIMPLE,25,True,08B,10725330,486,41.919383098,APARTMENT,"(41.919383098, -87.781653446)",-87.781653446,1,BATTERY,10-Feb-18 3:50:01 PM,29,1134393,1913696,2016
False,2514,030XX N CENTRAL AVE,HZ484048,19,2016-10-22 01:37:00,SIMPLE,25,False,08B,10725331,460,41.935384432,RESTAURANT,"(41.935384432, -87.766388161)",-87.766388161,1,BATTERY,10-Feb-18 3:50:01 PM,31,1138509,1919554,2016
False,423,088XX S MUSKEGON AVE,HZ484053,46,2016-10-22 00:23:00,FORCIBLE ENTRY,4,False,05,10725332,610,41.735012449,APARTMENT,"(41.735012449, -87.555528069)",-87.555528069,1,BURGLARY,10-Feb-18 3:50:01 PM,10,1196543,1846989,2016
True,922,031XX W 47TH ST,HZ484064,58,2016-10-22 00:10:00,SOLICIT ON PUBLIC WAY,9,False,16,10725334,1506,41.808135931,SIDEWALK,"(41.808135931, -87.703160426)",-87.703160426,1,PROSTITUTION,10-Feb-18 3:50:01 PM,14,1156053,1873305,2016
False,532,0000X E 120TH ST,HZ484029,53,2016-10-22 00:00:00,TELEPHONE THREAT,5,False,26,10725336,2820,41.676211368,RESIDENCE,"(41.676211368, -87.621828417)",-87.621828417,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,9,1178624,1825406,2016
False,122,001XX N WELLS ST,HZ484049,32,2016-10-21 17:00:00,TO VEHICLE,1,False,14,10725337,1320,41.885326396,STREET,"(41.885326396, -87.633919718)",-87.633919718,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,42,1174701,1901579,2016
True,322,002XX E 69TH PL,HZ484020,69,2016-10-22 00:02:00,DOMESTIC BATTERY SIMPLE,3,False,08B,10725339,486,41.768357683,SIDEWALK,"(41.768357683, -87.619678434)",-87.619678434,1,BATTERY,10-Feb-18 3:50:01 PM,6,1178933,1858988,2016
False,1524,007XX N LARAMIE AVE,HZ484071,25,2016-10-22 01:45:00,DOMESTIC BATTERY SIMPLE,15,True,08B,10725341,486,41.893524718,APARTMENT,"(41.893524718, -87.755545241)",-87.755545241,1,BATTERY,10-Feb-18 3:50:01 PM,28,1141562,1904320,2016
False,1225,023XX W JACKSON BLVD,HZ484032,28,2016-10-22 00:23:00,TO PROPERTY,12,False,14,10725342,1310,41.877565688,RESIDENCE,"(41.877565688, -87.684893829)",-87.684893829,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,2,1160842,1898642,2016
True,1034,023XX S WASHTENAW AVE,HZ484031,30,2016-10-22 00:01:00,PAROLE VIOLATION,10,False,26,10725343,4625,41.848524249,SIDEWALK,"(41.848524249, -87.692898468)",-87.692898468,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,28,1158741,1888043,2016
False,1432,022XX N ELSTON AVE,HZ484091,22,2016-10-22 00:00:00,TO VEHICLE,14,False,14,10725344,1320,41.921940668,STREET,"(41.921940668, -87.67297297)",-87.67297297,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,32,1163964,1914837,2016
False,513,0000X W 110TH PL,HZ484063,49,2016-10-22 01:43:00,AGGRAVATED: HANDGUN,5,False,04B,10725345,,41.693481065,STREET,"(41.693481065, -87.624428151)",-87.624428151,1,BATTERY,10-Feb-18 3:50:01 PM,34,1177862,1831693,2016
True,1135,006XX S CALIFORNIA AVE,HZ484043,27,2016-10-22 00:43:00,POSS: HEROIN(WHITE),11,False,18,10725346,2024,41.873528469,ALLEY,"(41.873528469, -87.696092983)",-87.696092983,1,NARCOTICS,10-Feb-18 3:50:01 PM,2,1157803,1897148,2016
False,1633,032XX N CENTRAL AVE,HZ484055,15,2016-10-22 01:30:00,SIMPLE,16,False,08B,10725348,460,41.939833585,SIDEWALK,"(41.939833585, -87.766543555)",-87.766543555,1,BATTERY,10-Feb-18 3:50:01 PM,38,1138456,1921175,2016
False,322,066XX S HARTWELL AVE,HZ484079,69,2016-10-20 15:30:00,TELEPHONE THREAT,3,False,26,10725349,2820,41.773756141,RESIDENCE,"(41.773756141, -87.621517588)",-87.621517588,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,20,1178415,1860951,2016
False,122,001XX W CONGRESS PKWY,HZ484011,32,2016-10-20 13:30:00,SIMPLE,1,True,08A,10725350,560,41.875607454,VEHICLE NON-COMMERCIAL,"(41.875607454, -87.630963389)",-87.630963389,1,ASSAULT,10-Feb-18 3:50:01 PM,2,1175535,1898044,2016
False,224,047XX S PRAIRIE AVE,HY190394,38,2015-03-19 11:05:00,SIMPLE,2,False,08B,10001031,460,41.80888194,SIDEWALK,"(41.80888194, -87.61958096)",-87.61958096,1,BATTERY,10-Feb-18 3:50:01 PM,3,1178837,1873755,2015
False,1223,022XX W MAYPOLE AVE,HY190599,28,2015-03-18 15:00:00,AUTOMOBILE,12,False,07,10001033,910,41.883938847,STREET,"(41.883938847, -87.683132783)",-87.683132783,1,MOTOR VEHICLE THEFT,10-Feb-18 3:50:01 PM,2,1161304,1900968,2015
False,1931,027XX N CLYBOURN AVE,HY190631,7,2015-03-15 16:30:00,RETAIL THEFT,19,False,06,10001035,860,41.93121391,SMALL RETAIL STORE,"(41.93121391, -87.676890454)",-87.676890454,1,THEFT,10-Feb-18 3:50:01 PM,32,1162872,1918208,2015
False,1834,006XX N MICHIGAN AVE,HY190637,8,2015-03-19 13:30:00,RETAIL THEFT,18,False,06,10001036,860,41.893628633,SMALL RETAIL STORE,"(41.893628633, -87.624224612)",-87.624224612,1,THEFT,10-Feb-18 3:50:01 PM,42,1177316,1904626,2015
False,1135,011XX S MOZART ST,HY190573,29,2015-03-19 12:15:00,DOMESTIC BATTERY SIMPLE,11,False,08B,10001037,486,41.867324065,SIDEWALK,"(41.867324065, -87.697145871)",-87.697145871,1,BATTERY,10-Feb-18 3:50:01 PM,28,1157533,1894885,2015
False,1833,008XX N MICHIGAN AVE,HY190566,8,2015-03-19 09:36:00,FROM BUILDING,18,False,06,10001040,890,41.897895128,OTHER,"(41.897895128, -87.624096605)",-87.624096605,1,THEFT,10-Feb-18 3:50:01 PM,42,1177338,1906181,2015
False,1814,021XX N SEDGWICK ST,HY190617,7,2015-03-19 13:45:00,$500 AND UNDER,18,False,06,10001042,820,41.920727,STREET,"(41.920727, -87.638894232)",-87.638894232,1,THEFT,10-Feb-18 3:50:01 PM,43,1173242,1914468,2015
True,1132,039XX W ROOSEVELT RD,HY172795,29,2015-03-05 13:41:00,MANU/DELIVER: HEROIN (WHITE),11,False,18,10001050,2014,41.866202226,SIDEWALK,"(41.866202226, -87.723039647)",-87.723039647,1,NARCOTICS,10-Feb-18 3:50:01 PM,24,1150483,1894425,2015
True,1132,039XX W ROOSEVELT RD,HY172764,29,2015-03-05 13:40:00,MANU/DELIVER: HEROIN (WHITE),11,False,18,10001062,2014,41.866202226,VEHICLE NON-COMMERCIAL,"(41.866202226, -87.723039647)",-87.723039647,1,NARCOTICS,10-Feb-18 3:50:01 PM,24,1150483,1894425,2015
False,113,004XX S STATE ST,HY190374,32,2015-03-19 07:30:00,FROM BUILDING,1,False,06,10001063,890,41.876607964,"SCHOOL, PUBLIC, BUILDING","(41.876607964, -87.627644063)",-87.627644063,1,THEFT,10-Feb-18 3:50:01 PM,2,1176436,1898416,2015
True,1121,009XX N TRUMBULL AVE,HY190601,23,2015-03-19 13:01:00,PAROLE VIOLATION,11,False,26,10001064,4625,41.898254742,SIDEWALK,"(41.898254742, -87.712743633)",-87.712743633,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,27,1153203,1906125,2015
True,2233,112XX S WALLACE ST,HY190626,49,2015-03-19 12:30:00,PRO EMP HANDS NO/MIN INJURY,22,False,08A,10001065,545,41.68995741,"SCHOOL, PUBLIC, BUILDING","(41.68995741, -87.637460623)",-87.637460623,1,ASSAULT,10-Feb-18 3:50:01 PM,34,1174313,1830380,2015
False,133,029XX S STATE ST,HY190311,35,2015-03-19 09:30:00,AGGRAVATED: HANDGUN,1,False,04A,10001068,,41.84098414,STREET,"(41.84098414, -87.626641079)",-87.626641079,1,ASSAULT,10-Feb-18 3:50:01 PM,3,1176816,1885437,2015
False,412,084XX S KENWOOD AVE,HY190645,45,2015-03-09 09:00:00,FINANCIAL IDENTITY THEFT OVER $ 300,4,False,11,10001070,1153,41.741528785,APARTMENT,"(41.741528785, -87.591420642)",-87.591420642,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,8,1186726,1849277,2015
True,1134,031XX W LEXINGTON ST,HY173967,27,2015-03-06 13:50:00,MANU/DEL:CANNABIS 10GM OR LESS,11,False,18,10001075,1821,41.871885139,VEHICLE NON-COMMERCIAL,"(41.871885139, -87.704142817)",-87.704142817,1,NARCOTICS,10-Feb-18 3:50:01 PM,24,1155615,1896533,2015
True,1511,057XX W AUGUSTA BLVD,HY190618,25,2015-03-19 13:31:00,RECKLESS CONDUCT,15,False,24,10001085,470,41.898440359,SIDEWALK,"(41.898440359, -87.769488281)",-87.769488281,1,PUBLIC PEACE VIOLATION,10-Feb-18 3:50:01 PM,29,1137754,1906086,2015
False,735,070XX S WOLCOTT AVE,HY190510,67,2015-02-28 23:09:00,OTHER CRIME AGAINST PERSON,7,False,26,10001098,5000,41.765825399,RESIDENCE,"(41.765825399, -87.671127034)",-87.671127034,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,17,1164905,1857953,2015
False,122,0000X S FRANKLIN ST,HY190581,32,2015-03-19 12:00:00,SIMPLE,1,False,08A,10001101,560,41.881770084,HOTEL/MOTEL,"(41.881770084, -87.635309866)",-87.635309866,1,ASSAULT,10-Feb-18 3:50:01 PM,2,1174333,1900280,2015
True,2534,041XX W DIVISION ST,HY190586,23,2015-03-19 13:10:00,UNLAWFUL POSS OF HANDGUN,25,False,15,10001105,,41.902605427,SIDEWALK,"(41.902605427, -87.730458643)",-87.730458643,1,WEAPONS VIOLATION,10-Feb-18 3:50:01 PM,37,1148369,1907676,2015
False,1632,064XX W IRVING PARK RD,HY190536,17,2015-03-19 12:25:00,SIMPLE,16,False,08A,10001106,560,41.952901742,GROCERY FOOD STORE,"(41.952901742, -87.787536961)",-87.787536961,1,ASSAULT,10-Feb-18 3:50:01 PM,38,1132714,1925900,2015
True,1014,015XX S SPRINGFIELD AVE,HY190528,29,2015-03-19 11:54:00,POSS: HEROIN(WHITE),10,False,18,10001110,2024,41.860151322,APARTMENT,"(41.860151322, -87.722557556)",-87.722557556,1,NARCOTICS,10-Feb-18 3:50:01 PM,24,1150630,1892221,2015
False,1024,023XX S CHRISTIANA AVE,HY190612,30,2015-03-19 12:30:00,PRO EMP HANDS NO/MIN INJURY,10,False,08A,10001112,545,41.849045571,"SCHOOL, PUBLIC, BUILDING","(41.849045571, -87.708829783)",-87.708829783,1,ASSAULT,10-Feb-18 3:50:01 PM,22,1154399,1888201,2015
False,2221,090XX S CLAREMONT AVE,HY190568,72,2015-03-19 12:52:00,FORCIBLE ENTRY,22,False,05,10001116,610,41.729619137,RESIDENCE,"(41.729619137, -87.6810974)",-87.6810974,1,BURGLARY,10-Feb-18 3:50:01 PM,19,1162285,1844739,2015
False,1133,009XX S INDEPENDENCE BLVD,HY190635,29,2015-03-19 13:30:00,FINANCIAL IDENTITY THEFT $300 AND UNDER,11,False,11,10001118,1154,41.869501863,APARTMENT,"(41.869501863, -87.719630494)",-87.719630494,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,24,1151403,1895634,2015
True,932,054XX S DAMEN AVE,HY190512,61,2015-03-19 11:25:00,OVER $500,9,False,06,10001119,810,41.794617681,STREET,"(41.794617681, -87.674321919)",-87.674321919,1,THEFT,10-Feb-18 3:50:01 PM,16,1163953,1868438,2015
False,2221,090XX S ASHLAND AVE,HY190674,73,2015-03-13 14:00:00,FINANCIAL IDENTITY THEFT OVER $ 300,22,False,11,10001120,1153,41.729473124,OTHER,"(41.729473124, -87.662880297)",-87.662880297,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,21,1167258,1844724,2015
True,1113,002XX N KILPATRICK AVE,HY190659,25,2015-03-19 14:17:00,POSS: HEROIN(WHITE),11,False,18,10001121,2024,41.883526397,SIDEWALK,"(41.883526397, -87.742932868)",-87.742932868,1,NARCOTICS,10-Feb-18 3:50:01 PM,28,1145021,1900700,2015
False,1834,003XX E OHIO ST,HY189858,8,2015-03-18 17:13:00,LICENSE VIOLATION,18,False,26,10001122,5011,41.892605313,HOTEL/MOTEL,"(41.892605313, -87.619839586)",-87.619839586,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,42,1178513,1904263,2015
True,1834,003XX E OHIO ST,HY190053,8,2015-03-18 23:20:00,CALL OPERATION,18,False,16,10001124,1505,41.892605313,HOTEL/MOTEL,"(41.892605313, -87.619839586)",-87.619839586,1,PROSTITUTION,10-Feb-18 3:50:01 PM,42,1178513,1904263,2015
True,1834,003XX E OHIO ST,HY190018,8,2015-03-18 21:30:00,CALL OPERATION,18,False,16,10001125,1505,41.892605313,HOTEL/MOTEL,"(41.892605313, -87.619839586)",-87.619839586,1,PROSTITUTION,10-Feb-18 3:50:01 PM,42,1178513,1904263,2015
True,1834,003XX E OHIO ST,HY190007,8,2015-03-18 10:20:00,CALL OPERATION,18,False,16,10001127,1505,41.892605313,HOTEL/MOTEL,"(41.892605313, -87.619839586)",-87.619839586,1,PROSTITUTION,10-Feb-18 3:50:01 PM,42,1178513,1904263,2015
True,1834,003XX E OHIO ST,HY189817,8,2015-03-18 18:39:00,CALL OPERATION,18,False,16,10001128,1505,41.892605313,HOTEL/MOTEL,"(41.892605313, -87.619839586)",-87.619839586,1,PROSTITUTION,10-Feb-18 3:50:01 PM,42,1178513,1904263,2015
True,1913,046XX N BROADWAY,HY190649,3,2015-03-19 14:00:00,RETAIL THEFT,19,False,06,10001129,860,41.967026362,GROCERY FOOD STORE,"(41.967026362, -87.658512589)",-87.658512589,1,THEFT,10-Feb-18 3:50:01 PM,46,1167770,1931297,2015
False,421,075XX S PHILLIPS AVE,HY190614,43,2015-03-19 13:50:00,SIMPLE,4,False,08B,10001130,460,41.758085371,"SCHOOL, PUBLIC, BUILDING","(41.758085371, -87.565145333)",-87.565145333,1,BATTERY,10-Feb-18 3:50:01 PM,7,1193843,1855373,2015
False,234,015XX E 53RD ST,HY190452,41,2015-03-18 09:00:00,COUNTERFEIT CHECK,2,False,10,10001132,1122,41.799551883,BANK,"(41.799551883, -87.58811115)",-87.58811115,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,4,1187446,1870428,2015
True,1834,003XX E OHIO ST,HY189975,8,2015-03-18 21:50:00,CALL OPERATION,18,False,16,10001133,1505,41.892605313,HOTEL/MOTEL,"(41.892605313, -87.619839586)",-87.619839586,1,PROSTITUTION,10-Feb-18 3:50:01 PM,42,1178513,1904263,2015
True,314,062XX S STONY ISLAND AVE,HY190577,42,2015-03-19 12:45:00,PRO EMP HANDS NO/MIN INJURY,3,False,08B,10001134,484,41.78210152,"SCHOOL, PUBLIC, BUILDING","(41.78210152, -87.586502002)",-87.586502002,1,BATTERY,10-Feb-18 3:50:01 PM,5,1187940,1864073,2015
True,1834,003XX E OHIO ST,HY189558,8,2015-03-18 16:00:00,CALL OPERATION,18,False,16,10001135,1505,41.892605313,HOTEL/MOTEL,"(41.892605313, -87.619839586)",-87.619839586,1,PROSTITUTION,10-Feb-18 3:50:01 PM,42,1178513,1904263,2015
True,1834,003XX E OHIO ST,HY189589,8,2015-03-18 16:30:00,CALL OPERATION,18,False,16,10001136,1505,41.892605313,HOTEL/MOTEL,"(41.892605313, -87.619839586)",-87.619839586,1,PROSTITUTION,10-Feb-18 3:50:01 PM,42,1178513,1904263,2015
False,1834,003XX E OHIO ST,HY189841,8,2015-03-18 19:20:00,LICENSE VIOLATION,18,False,26,10001138,5011,41.892605313,HOTEL/MOTEL,"(41.892605313, -87.619839586)",-87.619839586,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,42,1178513,1904263,2015
False,1225,020XX W HARRISON ST,HY190656,28,2015-03-19 08:00:00,OVER $500,12,False,06,10001139,810,41.874029235,STREET,"(41.874029235, -87.677318051)",-87.677318051,1,THEFT,10-Feb-18 3:50:01 PM,2,1162915,1897369,2015
False,1915,040XX N SHERIDAN RD,HY190686,3,2014-10-07 14:00:00,FRAUD OR CONFIDENCE GAME,19,False,11,10001141,1130,41.955817813,RESIDENCE,"(41.955817813, -87.654583094)",-87.654583094,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,46,1168871,1927221,2014
True,1121,033XX W CHICAGO AVE,HY179885,23,2015-03-11 09:15:00,LICENSE VIOLATION,11,False,26,10001142,5011,41.895513591,SMALL RETAIL STORE,"(41.895513591, -87.710779417)",-87.710779417,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,27,1153745,1905130,2015
False,1931,031XX N WESTERN AVE,HY187772,5,2015-03-17 09:30:00,SIMPLE,19,False,08A,10001143,560,41.938752998,STREET,"(41.938752998, -87.688151917)",-87.688151917,1,ASSAULT,10-Feb-18 3:50:01 PM,1,1159787,1920932,2015
False,121,001XX N CANAL ST,HY190695,28,2015-03-19 14:30:00,OVER $500,1,False,06,10001145,810,41.883967957,SIDEWALK,"(41.883967957, -87.63979554)",-87.63979554,1,THEFT,10-Feb-18 3:50:01 PM,42,1173105,1901071,2015
False,1022,028XX W OGDEN AVE,HY190688,29,2015-03-19 14:00:00,TO VEHICLE,10,False,14,10001146,1320,41.860925626,STREET,"(41.860925626, -87.696860554)",-87.696860554,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,24,1157628,1892554,2015
False,1122,039XX W WILCOX ST,HY190698,26,2015-03-19 15:10:00,HARASSMENT BY TELEPHONE,11,False,26,10001147,2825,41.878892943,RESIDENCE,"(41.878892943, -87.723800197)",-87.723800197,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,28,1150243,1899048,2015
False,123,009XX S WABASH AVE,HY190691,32,2015-03-19 13:00:00,$500 AND UNDER,1,False,06,10001148,820,41.870389764,STREET,"(41.870389764, -87.625902397)",-87.625902397,1,THEFT,10-Feb-18 3:50:01 PM,2,1176929,1896154,2015
False,511,100XX S PRINCETON AVE,HY190721,49,2015-03-18 18:00:00,TO VEHICLE,5,False,14,10001149,1320,41.712099519,STREET,"(41.712099519, -87.630838105)",-87.630838105,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,9,1176056,1838463,2015
False,2512,027XX N HARLEM AVE,HY190692,18,2015-03-19 14:50:00,FROM BUILDING,25,False,06,10001152,890,41.92999356,OTHER,"(41.92999356, -87.806463562)",-87.806463562,1,THEFT,10-Feb-18 3:50:01 PM,36,1127617,1917520,2015
False,1821,015XX N ORLEANS ST,HY190580,8,2015-03-15 17:00:00,TO VEHICLE,18,False,14,10001154,1320,41.909832738,STREET,"(41.909832738, -87.637586893)",-87.637586893,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,27,1173630,1910501,2015
True,835,076XX S HOMAN AVE,HY190652,70,2015-03-19 14:15:00,AGGRAVATED: OTHER DANG WEAPON,8,False,04B,10001157,430,41.754121535,"SCHOOL, PUBLIC, BUILDING","(41.754121535, -87.707460248)",-87.707460248,1,BATTERY,10-Feb-18 3:50:01 PM,18,1155024,1853614,2015
True,221,006XX E 47TH ST,HY190697,38,2015-03-19 14:30:00,POSS: CANNABIS 30GMS OR LESS,2,False,18,10001158,1811,41.809487139,STREET,"(41.809487139, -87.609725527)",-87.609725527,1,NARCOTICS,10-Feb-18 3:50:01 PM,4,1181522,1873998,2015
False,831,072XX S MOZART ST,HY190653,66,2015-03-05 16:30:00,OVER $500,8,False,06,10001159,810,41.761757156,RESIDENCE,"(41.761757156, -87.694176178)",-87.694176178,1,THEFT,10-Feb-18 3:50:01 PM,18,1158628,1856423,2015
True,825,024XX W 63RD ST,HY190587,66,2015-03-19 08:11:00,RETAIL THEFT,8,False,06,10001160,860,41.779234743,TAVERN/LIQUOR STORE,"(41.779234743, -87.685207125)",-87.685207125,1,THEFT,10-Feb-18 3:50:01 PM,15,1161027,1862810,2015
False,1911,041XX N CLAREMONT AVE,HY190671,5,2015-03-19 14:00:00,FINANCIAL IDENTITY THEFT $300 AND UNDER,19,False,11,10001161,1154,41.95667085,RESIDENCE,"(41.95667085, -87.687331513)",-87.687331513,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,47,1159961,1927463,2015
False,611,017XX W 80TH ST,HY190718,71,2015-03-18 21:00:00,FINANCIAL IDENTITY THEFT OVER $ 300,6,False,11,10001163,1153,41.74849934,APARTMENT,"(41.74849934, -87.666163718)",-87.666163718,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,21,1166308,1851650,2015
False,522,116XX S LAFAYETTE AVE,HY190664,53,2014-10-01 07:00:00,FINANCIAL IDENTITY THEFT OVER $ 300,5,False,11,10001170,1153,41.68221311,OTHER,"(41.68221311, -87.624028347)",-87.624028347,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,34,1178005,1827588,2014
False,825,026XX W 63RD ST,HY190726,66,2015-03-19 11:30:00,FROM BUILDING,8,False,06,10001171,890,41.779176188,OTHER,"(41.779176188, -87.689434991)",-87.689434991,1,THEFT,10-Feb-18 3:50:01 PM,15,1159874,1862780,2015
False,623,076XX S DR MARTIN LUTHER KING JR DR,HY190668,69,2015-03-12 16:00:00,HARASSMENT BY TELEPHONE,6,False,26,10001172,2825,41.755960412,RESIDENCE,"(41.755960412, -87.615069618)",-87.615069618,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,6,1180228,1854481,2015
True,1731,036XX N MILWAUKEE AVE,HY190738,16,2015-03-19 15:10:00,SOLICIT NARCOTICS ON PUBLICWAY,17,False,26,10001173,2092,41.946542477,SIDEWALK,"(41.946542477, -87.736084376)",-87.736084376,1,NARCOTICS,10-Feb-18 3:50:01 PM,38,1146726,1923676,2015
False,1122,002XX N PULASKI RD,HY190643,26,2015-03-16 16:30:00,FROM BUILDING,11,False,06,10001174,890,41.883735926,RESIDENCE,"(41.883735926, -87.725755574)",-87.725755574,1,THEFT,10-Feb-18 3:50:01 PM,28,1149698,1900809,2015
False,1223,021XX W MONROE ST,HY190657,28,2015-03-19 08:30:00,FRAUD OR CONFIDENCE GAME,12,False,11,10001175,1130,41.879958463,RESIDENCE,"(41.879958463, -87.680015144)",-87.680015144,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,2,1162164,1899524,2015
False,1824,0000X W MAPLE ST,HY190639,8,2015-03-19 13:45:00,TELEPHONE THREAT,18,False,26,10001179,2820,41.901872871,SMALL RETAIL STORE,"(41.901872871, -87.629220969)",-87.629220969,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,42,1175931,1907619,2015
False,1711,057XX N PULASKI RD,HY190642,13,2015-03-19 07:51:00,AUTOMOBILE,17,False,07,10001180,910,41.985182385,PARKING LOT/GARAGE(NON.RESID.),"(41.985182385, -87.728499523)",-87.728499523,1,MOTOR VEHICLE THEFT,10-Feb-18 3:50:01 PM,39,1148690,1937771,2015
True,1133,037XX W POLK ST,HY190605,27,2015-03-19 11:25:00,POSS: CANNABIS 30GMS OR LESS,11,False,18,10001181,1811,41.870826611,RESIDENCE,"(41.870826611, -87.718468623)",-87.718468623,1,NARCOTICS,10-Feb-18 3:50:01 PM,24,1151716,1896119,2015
False,332,067XX S CORNELL AVE,HY190708,43,2015-03-18 09:00:00,SIMPLE,3,False,08A,10001182,560,41.772701185,APARTMENT,"(41.772701185, -87.585060362)",-87.585060362,1,ASSAULT,10-Feb-18 3:50:01 PM,5,1188363,1860651,2015
True,2534,013XX N PULASKI RD,HY190655,23,2015-03-19 12:40:00,RETAIL THEFT,25,False,06,10001183,860,41.905844192,SMALL RETAIL STORE,"(41.905844192, -87.726398267)",-87.726398267,1,THEFT,10-Feb-18 3:50:01 PM,27,1149466,1908864,2015
False,334,024XX E 74TH ST,HY190672,43,2015-03-11 09:00:00,FORGERY,3,False,10,10001184,1120,41.760829468,RESIDENCE,"(41.760829468, -87.564295249)",-87.564295249,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,7,1194066,1856375,2015
True,513,002XX W 108TH ST,HY190684,49,2015-03-19 14:25:00,OTHER WEAPONS VIOLATION,5,False,26,10001185,5007,41.697984055,STREET,"(41.697984055, -87.628816689)",-87.628816689,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,34,1176650,1833324,2015
True,631,081XX S MICHIGAN AVE,HY190570,44,2015-03-19 12:55:00,FORCIBLE ENTRY,6,False,05,10001189,610,41.746509155,RESIDENCE,"(41.746509155, -87.621261646)",-87.621261646,1,BURGLARY,10-Feb-18 3:50:01 PM,6,1178567,1851023,2015
True,1811,023XX N KENMORE AVE,HY190703,7,2015-03-19 14:30:00,TO LAND,18,False,26,10001190,1330,41.924397747,COLLEGE/UNIVERSITY RESIDENCE HALL,"(41.924397747, -87.654787614)",-87.654787614,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,32,1168906,1915771,2015
False,2424,069XX N CLARK ST,HY190666,1,2015-03-18 16:00:00,COUNTERFEITING DOCUMENT,24,False,10,10001191,1121,42.008437485,OTHER,"(42.008437485, -87.673834227)",-87.673834227,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,49,1163487,1946355,2015
True,323,071XX S RHODES AVE,HY190658,69,2015-03-19 14:26:00,UNLAWFUL POSS OF HANDGUN,3,False,15,10001192,,41.765000458,RESIDENTIAL YARD (FRONT/BACK),"(41.765000458, -87.611618518)",-87.611618518,1,WEAPONS VIOLATION,10-Feb-18 3:50:01 PM,6,1181142,1857783,2015
False,2234,015XX W 115TH ST,HY190762,75,2015-03-19 15:00:00,DOMESTIC BATTERY SIMPLE,22,False,08B,10001199,486,41.684828563,STREET,"(41.684828563, -87.661026595)",-87.661026595,1,BATTERY,10-Feb-18 3:50:01 PM,34,1167891,1828460,2015
False,1811,023XX N BOSWORTH AVE,HY190758,7,2015-01-01 00:01:00,CRIM SEX ABUSE BY FAM MEMBER,18,False,20,10001200,1751,41.924304376,RESIDENCE,"(41.924304376, -87.666958958)",-87.666958958,1,OFFENSE INVOLVING CHILDREN,10-Feb-18 3:50:01 PM,32,1165594,1915711,2015
True,1225,019XX W VAN BUREN ST,HY190779,28,2015-03-19 15:25:00,TO STATE SUP LAND,12,False,26,10001202,1350,41.876227971,COLLEGE/UNIVERSITY GROUNDS,"(41.876227971, -87.674545335)",-87.674545335,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,2,1163664,1898176,2015
True,212,002XX E PERSHING RD,HY190693,35,2015-03-19 14:25:00,PRO EMP HANDS NO/MIN INJURY,2,False,08A,10001203,545,41.823798151,"SCHOOL, PUBLIC, BUILDING","(41.823798151, -87.619756522)",-87.619756522,1,ASSAULT,10-Feb-18 3:50:01 PM,3,1178744,1879190,2015
